Date,Open,High,Low,Close,Volume
2011-03-03,986.7359008789062,1001.5740347267093,964.4787001072016,986.7359008789062,127657500
2011-03-04,1008.9926757812499,1016.4117395737592,994.1545481962315,1008.99267578125,81507500
2011-03-07,1023.8312377929688,1031.2503047334976,1008.9931039119112,1023.8312377929688,63065000
2011-03-08,1016.4119262695312,1038.6691217352873,1008.9928611142791,1016.4119262695312,53710000
2011-03-09,1016.4119262695312,1038.6691217352873,1016.4119262695312,1016.4119262695312,89597500
2011-03-10,1023.8312377929688,1023.8312377929688,1008.9931039119112,1023.8312377929688,21752500
2011-03-11,1008.9926757812499,1008.9926757812499,979.3164206112132,1008.99267578125,82232500
2011-03-14,1008.9926757812499,1008.9926757812499,986.7354844037224,1008.99267578125,34250000
2011-03-15,986.7359008789062,994.1549678028077,971.8977670311032,986.7359008789062,79232500
2011-03-16,994.1546020507812,994.1546020507812,971.8974094675548,994.1546020507812,71250000
2011-03-17,971.8976440429688,986.7357760130903,964.4785780579078,971.8976440429688,45040000
2011-03-18,971.8976440429688,986.7357760130903,971.8976440429688,971.8976440429688,47140000
2011-03-21,994.1546020507812,994.1546020507812,971.8974094675548,994.1546020507812,18092500
2011-03-22,1001.5738525390625,1001.5738525390625,986.7357213903357,1001.5738525390625,36987500
2011-03-23,1001.5736119887407,1023.8308033662684,994.1545481962315,1008.99267578125,132667500
2011-03-24,1016.4119262695312,1023.8309914247833,986.735665648523,1016.4119262695312,76077500
2011-03-25,1023.8312377929688,1031.2503047334976,1016.41217085244,1023.8312377929688,84322500
2011-03-28,1031.25048828125,1031.25048828125,1008.9932834982014,1031.25048828125,12435000
2011-03-29,1031.25048828125,1038.6695565422663,1016.4123517592177,1031.25048828125,35272500
2011-03-30,1016.4119262695312,1031.2500565800353,1008.9928611142791,1016.4119262695312,33162500
2011-03-31,1031.25048828125,1038.6695565422663,1016.4123517592177,1031.25048828125,67942500
2011-04-01,1053.5072021484375,1053.5072021484375,1031.2500077368509,1053.5072021484375,113392500
2011-04-04,1038.6690673828125,1060.9262616838728,1023.8309378487724,1038.6690673828125,32142500
2011-04-05,1038.6690673828125,1038.6690673828125,1023.8309378487724,1038.6690673828125,25945000
2011-04-06,1031.25048828125,1038.6695565422663,1008.9932834982014,1031.25048828125,60717500
2011-04-07,1046.088134765625,1046.088134765625,1031.2500051944814,1046.088134765625,64167500
2011-04-08,1038.6690673828125,1060.9262616838728,1038.6690673828125,1038.6690673828125,69687500
2011-04-11,1053.5072021484375,1068.345331756162,1038.6690725407132,1053.5072021484375,76545000
2011-04-12,1046.088134765625,1053.507199551197,1031.2500051944814,1046.088134765625,24292500
2011-04-13,1060.9263916015625,1060.9263916015625,1038.6691945749562,1060.9263916015625,36337500
2011-04-14,1060.9263916015625,1068.345457277098,1046.0882602504917,1060.9263916015625,36335000
2011-04-15,1083.18359375,1083.18359375,1053.5073309075342,1083.18359375,53817500
2011-04-18,1098.021484375,1105.4405484586148,1075.7642921241554,1098.021484375,56122500
2011-04-19,1105.44091796875,1105.44091796875,1075.7646517145554,1105.44091796875,34050000
2011-04-20,1120.2791748046875,1120.2791748046875,1090.6029052734375,1120.2791748046875,53392500
2011-04-21,1112.8594970703125,1142.535750325521,1105.4404337565104,1112.8594970703125,31302500
2011-04-25,1112.8594970703125,1135.1166870117188,1112.8594970703125,1112.8594970703125,3702500
2011-04-26,1120.2791748046875,1127.6982421875,1090.6029052734375,1120.2791748046875,26105000
2011-04-27,1112.8594970703125,1127.6976236979167,1105.4404337565104,1112.8594970703125,15235000
2011-04-28,1127.69775390625,1127.69775390625,1112.8596255653783,1127.69775390625,25942500
2011-04-29,1098.021484375,1127.6977407094594,1090.6024202913852,1098.021484375,40062500
2011-05-02,1112.8594970703125,1112.8594970703125,1098.0213704427083,1112.8594970703125,11520000
2011-05-03,1075.7645263671875,1112.8598548626078,1075.7645263671875,1075.7645263671875,29397500
2011-05-04,1090.6025390625,1090.6025390625,1053.5072146045918,1090.6025390625,66220000
2011-05-05,1060.9263916015625,1075.7645229526333,1060.9263916015625,1060.9263916015625,48987500
2011-05-06,1083.18359375,1083.18359375,1046.0882651969177,1083.18359375,39665000
2011-05-09,1068.3453369140625,1083.1834665934246,1068.3453369140625,1068.3453369140625,17860000
2011-05-10,1083.18359375,1090.6026594606165,1068.345462328767,1083.18359375,8327500
2011-05-11,1090.6025390625,1090.6025390625,1068.3453443877552,1090.6025390625,32395000
2011-05-12,1068.3453369140625,1083.1834665934246,1068.3453369140625,1068.3453369140625,21392500
2011-05-13,1083.18359375,1090.6026594606165,1060.9263966181506,1083.18359375,56490000
2011-05-16,1053.5072021484375,1068.345331756162,1046.0881373445754,1053.5072021484375,61670000
2011-05-18,1060.9263916015625,1083.1835886281688,1053.507325926027,1060.9263916015625,93630000
2011-05-19,1075.7645263671875,1098.0217234644397,1068.3454606681034,1075.7645263671875,45402500
2011-05-20,1083.18359375,1098.021725171233,1068.345462328767,1083.18359375,50617500
2011-05-23,1060.9263916015625,1075.7645229526333,1046.0882602504917,1060.9263916015625,57972500
2011-05-24,1046.088134765625,1060.9262643367686,1038.669069980053,1046.088134765625,65605000
2011-05-25,1053.5072021484375,1053.5072021484375,1038.6690725407132,1053.5072021484375,38462500
2011-05-26,1075.7645263671875,1075.7645263671875,1046.0882635708513,1075.7645263671875,45005000
2011-05-27,1060.9263916015625,1068.345457277098,1053.507325926027,1060.9263916015625,34222500
2011-05-30,1053.5072021484375,1068.345331756162,1046.0881373445754,1053.5072021484375,35297500
2011-05-31,1053.5072021484375,1068.345331756162,1046.0881373445754,1053.5072021484375,58780000
2011-06-01,1053.5072021484375,1075.7643965600244,1053.5072021484375,1053.5072021484375,57902500
2011-06-03,1060.9263916015625,1068.345457277098,1046.0882602504917,1060.9263916015625,44422500
2011-06-06,1060.9263916015625,1068.345457277098,1053.507325926027,1060.9263916015625,8880000
2011-06-07,1063.9234619140625,1063.9234619140625,1048.9386244223151,1063.9234619140625,22255000
2011-06-08,1048.938232421875,1063.923064313616,1048.938232421875,1048.938232421875,42807500
2011-06-09,1048.938232421875,1063.923064313616,1048.938232421875,1048.938232421875,24090000
2011-06-10,1048.938232421875,1063.923064313616,1048.938232421875,1048.938232421875,28940000
2011-06-13,1048.938232421875,1063.923064313616,1048.938232421875,1048.938232421875,19725000
2011-06-14,1048.938232421875,1063.923064313616,1048.938232421875,1048.938232421875,20355000
2011-06-15,1071.4154052734375,1078.90782069493,1048.9381590089597,1071.4154052734375,56987500
2011-06-16,1063.9234619140625,1078.9082994058099,1056.4310431681888,1063.9234619140625,79695000
2011-06-17,1078.9080810546875,1086.400498284234,1071.415663825141,1078.9080810546875,93155000
2011-06-20,1086.400390625,1093.892807112069,1078.907974137931,1086.400390625,46735000
2011-06-21,1078.9080810546875,1101.385332743327,1078.9080810546875,1078.9080810546875,51507500
2011-06-22,1093.893310546875,1093.893310546875,1071.4160507411173,1093.893310546875,79382500
2011-06-23,1108.877685546875,1108.877685546875,1086.4004351641681,1108.877685546875,51712500
2011-06-24,1116.3702392578125,1123.862656970952,1101.385403831533,1116.3702392578125,72752500
2011-06-27,1116.3702392578125,1123.862656970952,1101.385403831533,1116.3702392578125,35657500
2011-06-28,1116.3702392578125,1131.3550746840917,1101.385403831533,1116.3702392578125,28940000
2011-06-30,1146.33984375,1153.8322610294117,1116.370174632353,1146.33984375,132837500
2011-07-01,1168.8173828125,1183.802221053686,1146.3401254507212,1168.8173828125,67542500
2011-07-04,1168.8173828125,1168.8173828125,1168.8173828125,1168.8173828125,0
2011-07-05,1176.3096923828125,1183.802110805633,1161.3248555371715,1176.3096923828125,61467500
2011-07-06,1168.8173828125,1168.8173828125,1131.3552872095354,1168.8173828125,48725000
2011-07-07,1168.8173828125,1191.2946401742788,1153.8325445713142,1168.8173828125,49885000
2011-07-08,1206.279052734375,1228.7563021642081,1176.309386827931,1206.279052734375,116662500
2011-07-11,1206.279052734375,1206.279052734375,1183.8018033045419,1206.279052734375,33392500
2011-07-12,1191.2940673828125,1213.7713139372052,1191.2940673828125,1191.2940673828125,50810000
2011-07-13,1191.2940673828125,1206.2788984190743,1183.8016518646816,1191.2940673828125,37732500
2011-07-14,1198.786865234375,1206.2792831420898,1176.3096115112305,1198.786865234375,44520000
2011-07-15,1243.7412109375,1243.7412109375,1198.7867093373493,1243.7412109375,62700000
2011-07-18,1221.2637939453125,1251.2334576004123,1221.2637939453125,1221.2637939453125,20880000
2011-07-19,1198.786865234375,1221.2641189575195,1176.3096115112305,1198.786865234375,56675000
2011-07-20,1198.786865234375,1213.7717010498047,1183.8020294189453,1198.786865234375,33077500
2011-07-21,1213.771484375,1221.2639009452162,1183.8018180941358,1213.771484375,31912500
2011-07-22,1236.2484130859375,1236.2484130859375,1221.263583836411,1236.2484130859375,46740000
2011-07-25,1221.2637939453125,1228.7562098590874,1206.2789621177626,1221.2637939453125,44627500
2011-07-26,1243.7412109375,1243.7412109375,1213.7715432040661,1243.7412109375,43510000
2011-07-27,1251.233642578125,1273.7108936424027,1228.7563915138473,1251.233642578125,65255000
2011-07-28,1228.75634765625,1236.2487644102514,1213.771514148247,1228.75634765625,34940000
2011-07-29,1243.7412109375,1243.7412109375,1206.2791262707078,1243.7412109375,50025000
2011-08-01,1281.203369140625,1281.203369140625,1236.2488649602524,1281.203369140625,61725000
2011-08-02,1311.1729736328125,1311.1729736328125,1273.710888671875,1311.1729736328125,39217500
2011-08-03,1303.680419921875,1326.1576685412176,1296.1880037154274,1303.680419921875,43412500
2011-08-04,1288.695556640625,1311.172804721566,1258.7258925327035,1288.695556640625,36387500
2011-08-05,1243.7412109375,1266.2184617375754,1198.7867093373493,1243.7412109375,213177500
2011-08-08,1206.279052734375,1213.771469210986,1131.3548879682646,1206.279052734375,255862500
2011-08-09,1176.3096923828125,1198.7869476512737,1086.4006713089668,1176.3096923828125,393682500
2011-08-10,1198.786865234375,1213.7717010498047,1176.3096115112305,1198.786865234375,150000000
2011-08-11,1176.3096923828125,1191.2945292284535,1161.3248555371715,1176.3096923828125,96177500
2011-08-12,1191.2940673828125,1198.7864829009434,1176.3092363465507,1191.2940673828125,80202500
2011-08-15,1221.2637939453125,1221.2637939453125,1191.294130290213,1221.2637939453125,51152500
2011-08-16,1221.2637939453125,1236.2486257728624,1206.2789621177626,1221.2637939453125,74242500
2011-08-18,1228.75634765625,1236.2487644102514,1191.2942638862423,1228.75634765625,89110000
2011-08-19,1198.786865234375,1198.786865234375,1161.3247756958008,1198.786865234375,150657500
2011-08-22,1161.3243408203125,1198.7864163306451,1153.8319257182459,1161.3243408203125,79432500
2011-08-23,1191.2940673828125,1191.2940673828125,1161.324405310289,1191.2940673828125,61300000
2011-08-24,1183.8021240234375,1198.7869610363925,1168.8172870104827,1183.8021240234375,72725000
2011-08-25,1198.786865234375,1206.2792831420898,1183.8020294189453,1198.786865234375,53972500
2011-08-26,1198.786865234375,1206.2792831420898,1168.8171936035155,1198.786865234375,84487500
2011-09-05,1221.2637939453125,1243.7410416866373,1206.2789621177626,1221.2637939453125,135552500
2011-09-06,1228.75634765625,1243.741181164253,1206.2790973942454,1228.75634765625,67305000
2011-09-07,1251.233642578125,1251.233642578125,1228.7563915138473,1251.233642578125,46445000
2011-09-08,1258.7259521484375,1266.2183685302734,1228.7562866210938,1258.7259521484375,55657500
2011-09-09,1251.233642578125,1273.7108936424027,1243.741225556699,1251.233642578125,49180000
2011-09-12,1206.279052734375,1243.74113511743,1206.279052734375,1206.279052734375,35762500
2011-09-13,1213.771484375,1228.756317515432,1191.294234664352,1213.771484375,26415000
2011-09-14,1161.3243408203125,1221.2636616368447,1161.3243408203125,1161.3243408203125,113207500
2011-09-15,1183.8021240234375,1183.8021240234375,1123.862775971618,1183.8021240234375,131155000
2011-09-16,1183.8021240234375,1206.27937954287,1161.3248685040053,1183.8021240234375,72417500
2011-09-19,1176.3096923828125,1191.2945292284535,1161.3248555371715,1176.3096923828125,15482500
2011-09-20,1191.2940673828125,1191.2940673828125,1146.3395742740272,1191.2940673828125,75652500
2011-09-21,1161.3243408203125,1198.7864163306451,1161.3243408203125,1161.3243408203125,56505000
2011-09-22,1063.9234619140625,1131.3552306269255,1056.4310431681888,1063.9234619140625,106810000
2011-09-23,1123.86279296875,1123.86279296875,1041.4461881510417,1123.86279296875,77040000
2011-09-26,1101.38525390625,1123.8625039859694,1063.923170440051,1101.38525390625,88715000
2011-09-27,1123.86279296875,1146.340048828125,1116.3703743489582,1123.86279296875,136180000
2011-09-28,1131.355224609375,1138.8476433153974,1116.3703871973303,1131.355224609375,60455000
2011-09-29,1146.33984375,1146.33984375,1123.8625919117646,1146.33984375,68760000
2011-09-30,1153.832275390625,1168.8171101359578,1116.3701885272928,1153.832275390625,93900000
2011-10-03,1101.38525390625,1123.8625039859694,1078.9080038265306,1101.38525390625,48765000
2011-10-04,1078.9080810546875,1093.8929155137803,1056.430829366048,1078.9080810546875,69762500
2011-10-05,1093.893310546875,1101.3857304821277,1078.90847067637,1093.893310546875,34615000
2011-10-06,1123.86279296875,1131.3552115885416,1108.8779557291666,1123.86279296875,97712500
2011-10-07,1116.3702392578125,1161.3247455366504,1116.3702392578125,1116.3702392578125,61852500
2011-10-10,1123.86279296875,1131.3552115885416,1093.8931184895832,1123.86279296875,38945000
2011-10-11,1161.3243408203125,1183.8015861265121,1138.8470955141129,1161.3243408203125,82820000
2011-10-12,1191.2940673828125,1206.2788984190743,1161.324405310289,1191.2940673828125,55447500
2011-10-13,1198.786865234375,1221.2641189575195,1191.29444732666,1198.786865234375,48185000
2011-10-14,1191.2940673828125,1206.2788984190743,1191.2940673828125,1191.2940673828125,38470000
2011-10-17,1206.279052734375,1213.771469210986,1191.2942197811528,1206.279052734375,20700000
2011-10-18,1161.3243408203125,1191.2940012285785,1146.3395106161795,1161.3243408203125,62032500
2011-10-19,1176.3096923828125,1183.802110805633,1168.817273959992,1176.3096923828125,43955000
2011-10-20,1146.33984375,1168.8170955882354,1123.8625919117646,1146.33984375,123015000
2011-10-21,1146.33984375,1168.8170955882354,1131.3550091911766,1146.33984375,88665000
2011-10-24,1191.2940673828125,1198.7864829009434,1168.8168208284198,1191.2940673828125,39880000
2011-10-25,1198.786865234375,1213.7717010498047,1176.3096115112305,1198.786865234375,60845000
2011-10-26,1198.786865234375,1198.786865234375,1191.29444732666,1198.786865234375,17485000
2011-10-27,1191.2940673828125,1213.7713139372052,1183.8016518646816,1191.2940673828125,94132500
2011-10-28,1198.786865234375,1206.2792831420898,1183.8020294189453,1198.786865234375,81692500
2011-10-31,1213.771484375,1213.771484375,1176.3094015239199,1213.771484375,46517500
2011-11-01,1183.8021240234375,1206.27937954287,1176.30970551696,1183.8021240234375,40640000
2011-11-02,1191.2940673828125,1198.7864829009434,1153.831989792158,1191.2940673828125,72637500
2011-11-03,1168.8173828125,1183.802221053686,1153.8325445713142,1168.8173828125,46015000
2011-11-04,1198.786865234375,1206.2792831420898,1183.8020294189453,1198.786865234375,81922500
2011-11-07,1191.2940673828125,1198.7864829009434,1191.2940673828125,1191.2940673828125,19212500
2011-11-08,1228.75634765625,1228.75634765625,1191.2942638862423,1228.75634765625,62685000
2011-11-09,1243.7412109375,1258.7260448042168,1228.7563770707832,1243.7412109375,101030000
2011-11-10,1221.2637939453125,1228.7562098590874,1191.294130290213,1221.2637939453125,106470000
2011-11-11,1221.2637939453125,1236.2486257728624,1198.7865462039877,1221.2637939453125,59430000
2011-11-14,1236.2484130859375,1236.2484130859375,1221.263583836411,1236.2484130859375,35945000
2011-11-15,1221.2637939453125,1228.7562098590874,1206.2789621177626,1221.2637939453125,59007500
2011-11-16,1206.279052734375,1228.7563021642081,1198.786636257764,1206.279052734375,57665000
2011-11-17,1206.279052734375,1221.263885687597,1191.2942197811528,1206.279052734375,71010000
2011-11-18,1176.3096923828125,1191.2945292284535,1168.817273959992,1176.3096923828125,135915000
2011-11-21,1161.3243408203125,1176.3091710244455,1153.8319257182459,1161.3243408203125,86947500
2011-11-22,1168.8173828125,1176.309801933093,1161.3249636919072,1168.8173828125,89785000
2011-11-23,1153.832275390625,1161.3246927632913,1146.3398580179585,1153.832275390625,46025000
2011-11-24,1146.33984375,1161.3246783088236,1146.33984375,1146.33984375,44170000
2011-11-25,1116.3702392578125,1146.3399101103712,1116.3702392578125,1116.3702392578125,58897500
2011-11-28,1131.355224609375,1138.8476433153974,1116.3703871973303,1131.355224609375,71170000
2011-11-29,1153.832275390625,1176.3095275086241,1131.3550232726257,1153.832275390625,91865000
2011-11-30,1183.8021240234375,1191.294542529915,1153.8324499975276,1183.8021240234375,100960000
2011-12-01,1183.8021240234375,1183.8021240234375,1183.8021240234375,1183.8021240234375,0
2011-12-02,1198.786865234375,1198.786865234375,1183.8020294189453,1198.786865234375,25070000
2011-12-05,1206.279052734375,1206.279052734375,1191.2942197811528,1206.279052734375,32640000
2011-12-06,1183.8021240234375,1198.7869610363925,1183.8021240234375,1183.8021240234375,22985000
2011-12-07,1212.9580078125,1212.9580078125,1190.3563058035713,1212.9580078125,25502500
2011-12-08,1197.89013671875,1212.957937180621,1190.3562364878144,1197.89013671875,46430000
2011-12-09,1190.356689453125,1205.4244956487341,1175.2888832575159,1190.356689453125,33962500
2011-12-12,1205.4241943359375,1212.958095550537,1197.890293121338,1205.4241943359375,26842500
2011-12-13,1182.82275390625,1197.8905596884952,1175.2888510151274,1182.82275390625,54307500
2011-12-14,1190.356689453125,1205.4244956487341,1182.8227863553204,1190.356689453125,33220000
2011-12-15,1175.288818359375,1182.8227210411658,1160.2210129957932,1175.288818359375,57962500
2011-12-16,1205.4241943359375,1243.0937004089355,1182.8224906921387,1205.4241943359375,119220000
2011-12-19,1205.4241943359375,1205.4241943359375,1205.4241943359375,1205.4241943359375,0
2011-12-20,1190.356689453125,1212.9583987465387,1190.356689453125,1190.356689453125,21510000
2011-12-21,1197.89013671875,1212.957937180621,1190.3562364878144,1197.89013671875,68717500
2011-12-22,1197.89013671875,1212.957937180621,1197.89013671875,1197.89013671875,16920000
2011-12-23,1212.9580078125,1212.9580078125,1197.8902064732142,1212.9580078125,20207500
2011-12-27,1205.4241943359375,1212.958095550537,1190.3563919067383,1205.4241943359375,21387500
2011-12-28,1197.89013671875,1212.957937180621,1182.8223362568788,1197.89013671875,28450000
2011-12-29,1212.9580078125,1212.9580078125,1182.8224051339284,1212.9580078125,18447500
2011-12-30,1205.4241943359375,1212.958095550537,1197.890293121338,1205.4241943359375,24237500
2012-01-02,1205.4241943359375,1205.4241943359375,1197.890293121338,1205.4241943359375,7870000
2012-01-03,1220.4918212890625,1220.4918212890625,1197.8901208948207,1220.4918212890625,27775000
2012-01-04,1220.4918212890625,1228.0257214204764,1205.4240210262346,1220.4918212890625,87245000
2012-01-05,1212.9580078125,1228.0258091517856,1212.9580078125,1212.9580078125,57197500
2012-01-06,1205.4241943359375,1212.958095550537,1197.890293121338,1205.4241943359375,27190000
2012-01-09,1228.0257568359375,1228.0257568359375,1190.3562550925037,1228.0257568359375,46510000
2012-01-10,1228.0257568359375,1235.5596571846243,1220.4918564872507,1228.0257568359375,49875000
2012-01-11,1220.4918212890625,1243.0935216833045,1212.9579211576486,1220.4918212890625,73070000
2012-01-12,1228.0257568359375,1235.5596571846243,1212.957956138564,1228.0257568359375,63142500
2012-01-13,1205.4241943359375,1228.0258979797363,1205.4241943359375,1205.4241943359375,15
2012-01-16,1197.89013671875,1220.4918374115566,1190.3562364878144,1197.89013671875,16345000
2012-01-17,1197.89013671875,1205.4240369496854,1190.3562364878144,1197.89013671875,83357500
2012-01-18,1197.89013671875,1205.4240369496854,1190.3562364878144,1197.89013671875,53990000
2012-01-19,1205.4241943359375,1220.4919967651367,1197.890293121338,1205.4241943359375,85020000
2012-01-20,1205.4241943359375,1212.958095550537,1197.890293121338,1205.4241943359375,46197500
2012-01-24,1220.4918212890625,1220.4918212890625,1197.8901208948207,1220.4918212890625,38160000
2012-01-25,1212.9580078125,1220.491908482143,1205.424107142857,1212.9580078125,26652500
2012-01-26,1228.0257568359375,1228.0257568359375,1205.4240557898772,1228.0257568359375,43782500
2012-01-27,1220.4918212890625,1228.0257214204764,1212.9579211576486,1220.4918212890625,33117500
2012-01-30,1197.89013671875,1220.4918374115566,1182.8223362568788,1197.89013671875,32272500
2012-01-31,1205.4241943359375,1205.4241943359375,1182.8224906921387,1205.4241943359375,78315000
2012-02-01,1205.4241943359375,1212.958095550537,1197.890293121338,1205.4241943359375,27752500
2012-02-02,1220.4918212890625,1243.0935216833045,1197.8901208948207,1220.4918212890625,125027500
2012-02-03,1212.9580078125,1228.0258091517856,1212.9580078125,1212.9580078125,50905000
2012-02-06,1212.9580078125,1220.491908482143,1205.424107142857,1212.9580078125,50542500
2012-02-07,1190.356689453125,1212.9583987465387,1182.8227863553204,1190.356689453125,58400000
2012-02-08,1190.356689453125,1190.356689453125,1175.2888832575159,1190.356689453125,91372500
2012-02-09,1190.356689453125,1197.8905925509296,1182.8227863553204,1190.356689453125,58690000
2012-02-10,1137.619384765625,1190.3567072382036,1122.5515783448884,1137.619384765625,175732500
2012-02-13,1145.1529541015625,1145.1529541015625,1130.0851520739102,1145.1529541015625,119025000
2012-02-14,1115.0172119140625,1145.1528122360642,1107.483311833562,1115.0172119140625,135105000
2012-02-15,1099.949951171875,1130.0855662724744,1084.8821436215753,1099.949951171875,259055000
2012-02-16,1107.4835205078125,1107.4835205078125,1084.881816007653,1107.4835205078125,192460000
2012-02-17,1122.551513671875,1122.551513671875,1099.949805342911,1122.551513671875,125565000
2012-02-20,1122.551513671875,1130.0854164481962,1107.4837081192322,1122.551513671875,164060000
2012-02-21,1137.619384765625,1137.619384765625,1115.01767513452,1137.619384765625,194715000
2012-02-22,1137.619384765625,1137.619384765625,1122.5515783448884,1137.619384765625,70177500
2012-02-23,1130.0853271484375,1137.619229329427,1115.0175227864584,1130.0853271484375,66537500
2012-02-24,1122.551513671875,1122.551513671875,1099.949805342911,1122.551513671875,85332500
2012-02-27,1115.0172119140625,1130.0850120750633,1092.4155116725613,1115.0172119140625,59277500
2012-02-28,1122.551513671875,1130.0854164481962,1107.4837081192322,1122.551513671875,44117500
2012-02-29,1145.1529541015625,1152.6868551153884,1130.0851520739102,1145.1529541015625,97972500
2012-03-01,1152.6868896484375,1160.2207908879698,1130.0851859298407,1152.6868896484375,28105000
2012-03-02,1167.7545166015625,1167.7545166015625,1145.152816280242,1167.7545166015625,59080000
2012-03-05,1160.2208251953125,1160.2208251953125,1145.153022270698,1160.2208251953125,23535000
2012-03-06,1160.2208251953125,1160.2208251953125,1137.6191208083908,1160.2208251953125,45050000
2012-03-07,1130.0853271484375,1160.2209358723958,1130.0853271484375,1130.0853271484375,57577500
2012-03-08,1137.619384765625,1145.1532879759934,1122.5515783448884,1137.619384765625,34130000
2012-03-09,1130.0853271484375,1160.2209358723958,1130.0853271484375,1130.0853271484375,10
2012-03-12,1160.2208251953125,1160.2208251953125,1145.153022270698,1160.2208251953125,55520000
2012-03-13,1152.6868896484375,1167.754692127502,1152.6868896484375,1152.6868896484375,29742500
2012-03-14,1182.82275390625,1182.82275390625,1160.2210452328823,1182.82275390625,71655000
2012-03-15,1175.288818359375,1190.3566237229566,1167.754915677584,1175.288818359375,49402500
2012-03-16,1190.356689453125,1197.8905925509296,1175.2888832575159,1190.356689453125,66615000
2012-03-19,1197.89013671875,1205.4240369496854,1190.3562364878144,1197.89013671875,35462500
2012-03-20,1205.4241943359375,1205.4241943359375,1190.3563919067383,1205.4241943359375,41565000
2012-03-21,1190.356689453125,1197.8905925509296,1182.8227863553204,1190.356689453125,35377500
2012-03-22,1197.89013671875,1197.89013671875,1182.8223362568788,1197.89013671875,18127500
2012-03-26,1205.4241943359375,1220.4919967651367,1197.890293121338,1205.4241943359375,57982500
2012-03-27,1220.4918212890625,1220.4918212890625,1205.4240210262346,1220.4918212890625,60522500
2012-03-28,1220.4918212890625,1228.0257214204764,1212.9579211576486,1220.4918212890625,37185000
2012-03-29,1212.9580078125,1212.9580078125,1205.424107142857,1212.9580078125,38730000
2012-03-30,1205.4241943359375,1220.4919967651367,1205.4241943359375,1205.4241943359375,80725000
2012-04-02,1212.9580078125,1220.491908482143,1205.424107142857,1212.9580078125,47550000
2012-04-03,1212.9580078125,1212.9580078125,1212.9580078125,1212.9580078125,0
2012-04-04,1167.7545166015625,1220.4918173513104,1167.7545166015625,1167.7545166015625,56172500
2012-04-05,1197.89013671875,1212.957937180621,1167.7545357950078,1197.89013671875,52040000
2012-04-09,1197.89013671875,1205.4240369496854,1190.3562364878144,1197.89013671875,14337500
2012-04-10,1190.356689453125,1197.8905925509296,1182.8227863553204,1190.356689453125,19992500
2012-04-11,1190.356689453125,1197.8905925509296,1182.8227863553204,1190.356689453125,41255000
2012-04-12,1205.4241943359375,1205.4241943359375,1182.8224906921387,1205.4241943359375,61607500
2012-04-13,1197.89013671875,1212.957937180621,1197.89013671875,1197.89013671875,21652500
2012-04-16,1182.82275390625,1205.4244625796177,1182.82275390625,1182.82275390625,22787500
2012-04-17,1190.356689453125,1205.4244956487341,1182.8227863553204,1190.356689453125,56015000
2012-04-18,1190.356689453125,1197.8905925509296,1190.356689453125,1190.356689453125,15495000
2012-04-19,1197.89013671875,1197.89013671875,1182.8223362568788,1197.89013671875,13320000
2012-04-20,1205.4241943359375,1205.4241943359375,1190.3563919067383,1205.4241943359375,33567500
2012-04-23,1205.4241943359375,1205.4241943359375,1197.890293121338,1205.4241943359375,24640000
2012-04-24,1205.4241943359375,1205.4241943359375,1190.3563919067383,1205.4241943359375,32217500
2012-04-25,1197.89013671875,1205.4240369496854,1182.8223362568788,1197.89013671875,79782500
2012-04-26,1205.4241943359375,1243.0937004089355,1197.890293121338,1205.4241943359375,129467500
2012-04-27,1182.82275390625,1212.9583654707403,1182.82275390625,1182.82275390625,41677500
2012-04-30,1205.4241943359375,1205.4241943359375,1182.8224906921387,1205.4241943359375,28325000
2012-05-01,1205.4241943359375,1205.4241943359375,1197.890293121338,1205.4241943359375,11152500
2012-05-02,1205.4241943359375,1205.4241943359375,1197.890293121338,1205.4241943359375,79442500
2012-05-03,1212.9580078125,1220.491908482143,1205.424107142857,1212.9580078125,48850000
2012-05-04,1212.9580078125,1212.9580078125,1197.8902064732142,1212.9580078125,26457500
2012-05-07,1205.4241943359375,1212.958095550537,1190.3563919067383,1205.4241943359375,49982500
2012-05-08,1205.4241943359375,1212.958095550537,1197.890293121338,1205.4241943359375,32460000
2012-05-09,1205.4241943359375,1212.958095550537,1197.890293121338,1205.4241943359375,29172500
2012-05-10,1205.4241943359375,1212.958095550537,1197.890293121338,1205.4241943359375,53300000
2012-05-11,1205.4241943359375,1212.958095550537,1197.890293121338,1205.4241943359375,26522500
2012-05-14,1167.7545166015625,1205.4240171370968,1167.7545166015625,1167.7545166015625,23975000
2012-05-15,1175.288818359375,1182.8227210411658,1160.2210129957932,1175.288818359375,63640000
2012-05-16,1137.619384765625,1167.7549976070986,1115.01767513452,1137.619384765625,108870000
2012-05-21,1099.949951171875,1130.0855662724744,1092.4160473967252,1099.949951171875,233590000
2012-05-22,1122.551513671875,1130.0854164481962,1099.949805342911,1122.551513671875,153852500
2012-05-23,1122.551513671875,1130.0854164481962,1099.949805342911,1122.551513671875,102672500
2012-05-24,1122.551513671875,1130.0854164481962,1107.4837081192322,1122.551513671875,57627500
2012-05-25,1092.4156494140625,1115.017352505388,1084.8817483836208,1092.4156494140625,159350000
2012-05-28,1092.4156494140625,1099.9495504445044,1062.2800452922954,1092.4156494140625,57350000
2012-05-29,1092.4156494140625,1099.9495504445044,1084.8817483836208,1092.4156494140625,38047500
2012-05-30,1099.949951171875,1115.0177587221747,1084.8821436215753,1099.949951171875,58610000
